traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,agency
D60AF283B62280A8D737359C8859C0142AAF28C0_1560818488,2019-06-18T00:41:28.000Z,Crash Service,30.314445,-97.663289,7112 Ed Bluestein Blvd Svrd Sb,ARCHIVED,
32CD5F92D225342365350DBEDA71351C2041CD49_1567951101,2019-09-08T13:58:21.000Z,Traffic Hazard,30.176996,-97.748608,6800-6808 S Pleasant Valley Rd,ARCHIVED,
1C236C76127575E539A03D4621AA35451321622C_1563689530,2019-07-21T06:12:10.000Z,TRFC HAZD/ DEBRIS,30.25412,-97.605291,12200 Fm 969 Rd,ARCHIVED,
C1D262A03495880AB003DDE6D06A10E9E84013F5_1564955861,2019-08-04T21:57:41.000Z,TRFC HAZD/ DEBRIS,30.318432,-97.661531,7352-7514 Springdale Rd,ARCHIVED,
F6D046A7EEB1146F8B1E81ABA2DD61FB74655DB0_1569009165,2019-09-20T19:52:45.000Z,Crash Urgent,30.168076,-97.769028,8301 BLUFF SPRINGS RD,ARCHIVED,
0C625939CBE82C0DA99CB0B59ACE05648B97290D_1569406318,2019-09-25T10:11:58.000Z,Traffic Hazard,30.266053,-97.782695,2400-2411 Bee Caves Rd,ARCHIVED,
CDD8B8AB7D8C4AD5C8C0A829F5AA80C2AE7D5FED_1567640140,2019-09-04T23:35:40.000Z,Crash Service,30.267751,-97.755684,N Lamar Blvd & Sandra Muraida Way,ARCHIVED,
FEEF930093FE07AF383A9B8A7C02D0547D6F3F1E_1569012808,2019-09-20T20:53:28.000Z,Traffic Hazard,30.366247,-97.668798,10400-10816 Dessau Rd,ARCHIVED,
EB189F950D515341E1515ABCD894D9A37047C5C8_1563328658,2019-07-17T01:57:38.000Z,Traffic Hazard,30.230361,-97.788054,Menchaca Rd & W Ben White Blvd Svrd Wb,ARCHIVED,
3D8AE22ACF15A36FA13C4E6BEC52BF191A261F11_1566705225,2019-08-25T03:53:45.000Z,zSTALLED VEHICLE,30.167559,-97.793049,Alice Mae Ln & W Slaughter Ln,ARCHIVED,
0C4E6389BA7066F691E6C5AAA754C167FBB870F8_1569499379,2019-09-26T12:02:59.000Z,Crash Service,30.253051,-97.678946,1001 Ed Bluestein Blvd Svrd Nb,ARCHIVED,
3744112AF469898C7603FBE21D80B5B5640A34B5_1566768575,2019-08-25T21:29:35.000Z,Traffic Hazard,30.376949,-97.675583,N Ih 35 Svrd Nb & E Braker Ln,ARCHIVED,
9449672FEF19BA0F9E744F5E7355C5E1400B5504_1563238354,2019-07-16T00:52:34.000Z,Traffic Hazard,30.328664,-97.65677,8700-9114 E US 290 HWY WB,ARCHIVED,
55B3E95B981CC5C1C430E9114425358B64E45D85_1567199251,2019-08-30T21:07:31.000Z,Crash Urgent,30.350375,-97.713789,7800-8244 Research Blvd Sb,ARCHIVED,
F98B74B9EA9CF343C2CB4DD58C9A851780C4BF35_1563273960,2019-07-16T10:46:00.000Z,Crash Service,30.279659,-97.738499,1800 Congress Ave,ARCHIVED,
6371A5630B9DC4EBD3CD2B721357F87EEE6C5F0C_1559600852,2019-06-03T22:27:32.000Z,Crash Urgent,30.249846,-97.853781,6301 Southwest Pkwy,ARCHIVED,
599E9EF3575AE3622FE4BC5B1B01C3705A7E848C_1563999829,2019-07-24T20:23:49.000Z,Crash Service,30.476099,-97.800765,14028 N US 183 HWY SVRD SB,ARCHIVED,
8C61A4A74B6AD2B681911AC61AA3DE09EC0C7A93_1563794543,2019-07-22T11:22:23.000Z,zSTALLED VEHICLE,30.261054,-97.71476,2400 E 7th St,ARCHIVED,
1F07B56088AEBAD4D7D3F3FA1860D789193298BB_1566509430,2019-08-22T21:30:30.000Z,TRFC HAZD/ DEBRIS,30.350757,-97.593491,12000-12324 N Sh 130 Sb,ARCHIVED,
C5E8754637504E5EBF868EFC915AE09CB8BA1C3B_1568610672,2019-09-16T05:11:12.000Z,COLLISION,30.257693,-97.574772,15306-15401 Belafonte Blvd,ARCHIVED,
AC91ED7AFECF7F65F94A1562B1298EC3619C438F_1568406217,2019-09-13T20:23:37.000Z,TRFC HAZD/ DEBRIS,30.51984,-97.898674,17906-18041 Fm 1431 Rd,ARCHIVED,
76635F43096F776168A3A73F979FEB2F2C885B00_1567045287,2019-08-29T02:21:27.000Z,Traffic Hazard,30.40237,-97.657701,401-725 E Parmer Ln,ARCHIVED,
2B8C5C3D26A90DD3AE49B5001F6C2D3139BB6FC8_1565819763,2019-08-14T21:56:03.000Z,Crash Urgent,30.396737,-97.727877,3225 Amy Donovan Plz,ARCHIVED,
9C664803E199AD40E55A2C29815BFF7C5C01BE58_1560349374,2019-06-12T14:22:54.000Z,Crash Service,30.236802,-97.686281,500 Bastrop Hwy Nb,ARCHIVED,
CAAF958A3B5A7343A3313BD5F86E8DAD7648B2CC_1567638057,2019-09-04T23:00:57.000Z,LOOSE LIVESTOCK,30.323928,-97.543911,17100-17455 Blake Manor Rd,ARCHIVED,
FE9A7F71D2BCDCA192CBC99645A4B67A9800A37F_1568040294,2019-09-09T14:44:54.000Z,Traffic Hazard,30.231998,-97.802464,S Lamar Blvd Nb & W Ben White Blvd Eb,ARCHIVED,
CDD8B8AB7D8C4AD5C8C0A829F5AA80C2AE7D5FED_1564446519,2019-07-30T00:28:39.000Z,Crash Urgent,30.174032,-97.805879,Palace Pkwy & W Slaughter Ln,ARCHIVED,
8A8EC485492BB9442E4988518BBF5B62ED8501A1_1564858718,2019-08-03T18:58:38.000Z,Crash Service,30.21693,-97.796458,5401 Menchaca Rd,ARCHIVED,
1856381A2F61CA30FC1787A4B39F2178AE2ECC17_1562092057,2019-07-02T18:27:37.000Z,Crash Urgent,30.248051,-97.849741,Southwest Pkwy & Foster Ranch Rd,ARCHIVED,
7E811BE152989D66C2C1CF13955A8B708AC67141_1560789799,2019-06-17T16:43:19.000Z,Traffic Hazard,30.233335,-97.874689,0 W Sh 71 & W Us 290 Hwy Wb,ARCHIVED,
FC27FBAE8511B00B820DA34FD107D27B11A72855_1560552413,2019-06-14T22:46:53.000Z,Crash Urgent,30.390857,-97.714011,W Braker Ln & Kramer Ln,ARCHIVED,
08035191DD04AF9D68F7F8A779CAE1181F1937A1_1568215753,2019-09-11T15:29:13.000Z,Traffic Hazard,30.222886,-97.840308,4301-4515 W WILLIAM CANNON DR,ARCHIVED,
B369414C7CF027CAD9F6D8D9681B1B123DB8477F_1567705644,2019-09-05T17:47:24.000Z,Crash Urgent,30.190256,-97.770106,E William Cannon Dr & S Ih 35 Svrd Nb,ARCHIVED,
88C79C1DC9D13B2B592B9057730DF504809A43C1_1569129526,2019-09-22T05:18:46.000Z,Traffic Hazard,30.299701,-97.757599,1700-1710 Westover Rd,ARCHIVED,
24558D69E07EDE276480AE38B27EBCC720E09407_1563901747,2019-07-23T17:09:07.000Z,Traffic Hazard,30.302741,-97.738147,W 38th St & Guadalupe St,ARCHIVED,
BCB8DE9F87FD30BC5D8EEB36C364469A4D26E04D_1562867580,2019-07-11T17:53:00.000Z,Traffic Hazard,30.247848,-97.776614,2001 Arpdale St,ARCHIVED,
22578BD38EF7CE8C61CA0F4551751F7E861D015F_1568119296,2019-09-10T12:41:36.000Z,zSTALLED VEHICLE,30.328791,-97.65485,9200 E Us 290 Hwy Wb,ARCHIVED,
0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1562390437,2019-07-06T05:20:37.000Z,COLLISN/ LVNG SCN,30.436144,-97.674392,1779 W WELLS BRANCH PKWY,ARCHIVED,
233393C4B1323936F055066EC565931ADF738732_1568734851,2019-09-17T15:40:51.000Z,Traffic Hazard,30.260993,-97.735778,806-815 E Cesar Chavez St,ARCHIVED,
6D848E61C1AB952EF9A4B793396E51B7DF7C2ABD_1571971663,2019-10-25T02:47:43.000Z,TRFC HAZD/ DEBRIS,30.34344,-97.662045,9200 SPRINKLE RD,ARCHIVED,
6A0129D59AA4967C0627C4C0803AE1A9A49F6DDD_1559854272,2019-06-06T20:51:12.000Z,Traffic Hazard,30.315813,-97.701535,Cameron Rd & Northridge Dr,ARCHIVED,
387DF23DAF76202669C65F238D31F504C8064583_1564034249,2019-07-25T05:57:29.000Z,Traffic Hazard,30.231576,-97.787224,4102-4217 Menchaca Rd,ARCHIVED,
B5F55A9D15C6752E5D9DFD7336FFB008B403DC19_1567109547,2019-08-29T20:12:27.000Z,COLLISION/PRIVATE PROPERTY,30.278404,-97.8059,Bee Caves Rd & Westwood Ter,ARCHIVED,
05FA2DE99C48086B28D6E7A491A75F6F313AF79D_1560195874,2019-06-10T19:44:34.000Z,Traffic Hazard,30.403018,-97.637359,1701-1725 E Howard Ln,ARCHIVED,
178116E63A31913AB6DA9AB6D92CB510DEA7964C_1561679908,2019-06-27T23:58:28.000Z,Crash Urgent,30.339216,-97.777985,Mount Bonnell Rd & Tortuga Trl,ARCHIVED,
0A3F49AE46653BAB4A1192A615AC49B183764919_1567562548,2019-09-04T02:02:28.000Z,Traffic Hazard,30.411388,-97.686689,W Parmer Ln & Scofield Farms Dr,ARCHIVED,
833E3C6A387A4B786FE37029CB29B175C4CA4EEF_1564880097,2019-08-04T00:54:57.000Z,Traffic Hazard,30.458624,-97.790229,12621 Hymeadow Dr,ARCHIVED,
EDE8181748D50098F5E9AD01E65BB4B61526569F_1568051227,2019-09-09T17:47:07.000Z,COLLISION,30.349551,-97.526317,George Bush St & E Us 290 Hwy Eb,ARCHIVED,
4B7AF5BD2D1026517F203F379E660FE2337A3E33_1562792547,2019-07-10T21:02:27.000Z,Crash Urgent,30.38852,-97.650906,1202-1548 E Parmer Ln,ARCHIVED,
FAE120307794AF3766EA7C64B70700F66E540456_1567029839,2019-08-28T22:03:59.000Z,Crash Service,30.200677,-97.762771,5510 S Ih 35 Svrd Sb,ARCHIVED,
6F8D8F210854C162DCA2DEE85C455B93CA4DF625_1562359728,2019-07-05T20:48:48.000Z,Crash Urgent,30.242947,-97.72528,1314 Tinnin Ford Rd,ARCHIVED,
7110EDA4D09E062AA5E4A390B0A572AC0D2C0220_1566679342,2019-08-24T20:42:22.000Z,Traffic Hazard,30.342215,-97.703475,400 E Anderson Ln Eb,ARCHIVED,
0020BF2046BD4C6F803CBF19940A1A4759C0EDE8_1568813651,2019-09-18T13:34:11.000Z,COLLISION,30.455565,-97.698006,N MOPAC EXPY TOLL SB & SHORELINE TO N MOPAC TOLL RAMP,ARCHIVED,
BDB4EF8138BD46AA7F134CD4C2A1DD8FC2863F06_1564494795,2019-07-30T13:53:15.000Z,TRFC HAZD/ DEBRIS,30.228014,-97.941988,W Us 290 Hwy & Oliver Dr,ARCHIVED,
6FD599B68B363C01A1296645DA4305D3313EBB3F_1561668820,2019-06-27T20:53:40.000Z,Crash Service,30.251517,-97.713708,2712 Canterbury St,ARCHIVED,
8298A22CC0F895D0083F2D3E2E2FADC5D3E26329_1561390410,2019-06-24T15:33:30.000Z,Traffic Hazard,30.348091,-97.694321,8500 N Ih 35 Nb,ARCHIVED,
E1687F7478020253F747B6F9BAF48D571471B18C_1567539060,2019-09-03T19:31:00.000Z,COLLISION,30.248691,-97.586072,14001 FM 969 RD,ARCHIVED,
00B7858A85FE7328455145A1552E17378E980FE7_1562718367,2019-07-10T00:26:07.000Z,Traffic Hazard,30.288534,-97.752769,W 24th St & N Lamar Blvd,ARCHIVED,
CE576F7843F6F93E3C1E80495E2038C8438E5E59_1560350630,2019-06-12T14:43:50.000Z,Traffic Hazard,30.386139,-97.695764,Parkfield Dr & W Braker Ln,ARCHIVED,
00DC35710D10349FA58F9D679882587A0D70C16A_1568235802,2019-09-11T21:03:22.000Z,TRFC HAZD/ DEBRIS,30.232168,-97.803114,4600-blk S Lamar Blvd Sb,ARCHIVED,
D672CBA6873194E0F31A63B645AD5A840C5FBBB3_1563160452,2019-07-15T03:14:12.000Z,Crash Urgent,30.329042,-97.6904,Mc Kie Dr & Cameron Rd,ARCHIVED,
18DD8025688A8458D55DABF67D5CE9D57E155B82_1568292153,2019-09-12T12:42:33.000Z,Traffic Hazard,30.197108,-97.787848,S 1st St & W William Cannon Dr,ARCHIVED,
E78E1C8A184B06B3CFAAF828461FB13F7DE798A6_1562214848,2019-07-04T04:34:08.000Z,Crash Urgent,30.360842,-97.693413,Georgian Dr & E Rundberg Ln,ARCHIVED,
B639E0D08CC249154F07B0C9D59B8317187E1EA8_1566046927,2019-08-17T13:02:07.000Z,Crash Urgent,30.159069,-97.789404,9603-9817 S Ih 35 Svrd Nb,ARCHIVED,
9CB40392AAFD5B7A843D961C3628711D85FF5953_1566666877,2019-08-24T17:14:37.000Z,Traffic Hazard,30.337823,-97.714411,Guadalupe St & W St Johns Ave,ARCHIVED,
844D52FF52B351D0CE26C69174940CB586C3B1DD_1569932909,2019-10-01T12:28:29.000Z,Traffic Hazard,30.178424,-97.779091,7800 S Ih 35 Svrd Sb,ARCHIVED,
9BE2E9927DA42DFFD5B76D4D97D612788A4AF305_1565308828,2019-08-09T00:00:28.000Z,Crash Service,30.234416,-97.826055,5300 S Mopac Expy Svrd Sb,ARCHIVED,
A4AC914C09D7C097FE1F4F96B897E625B6922069_1561610022,2019-06-27T04:33:42.000Z,Crash Urgent,30.204541,-97.621814,3100-BLK S SH 130 SVRD NB,ARCHIVED,
E695AFAA4AA6E2B2ED116D730781E2D5014392B1_1569754742,2019-09-29T10:59:02.000Z,Traffic Hazard,30.287719,-97.74155,W 24th St & Guadalupe St,ARCHIVED,
E4B87A623F049A1D016E86222935F73691FA7A55_1562977898,2019-07-13T00:31:38.000Z,Traffic Hazard,30.240879,-97.816264,0 MOPAC SB TO GAINES RANCH RAMP,ARCHIVED,
89606B3E6179739F7ED413B20DD9583B33FA9E75_1560125482,2019-06-10T00:11:22.000Z,Traffic Hazard,30.371936,-97.707888,9637 Newfoundland Cir,ARCHIVED,
B72D0C4CBFF9CFA94406481206390E0C4326FFE4_1560464379,2019-06-13T22:19:39.000Z,Traffic Hazard,30.219383,-97.688075,7901 E Ben White Blvd Svrd Eb,ARCHIVED,
F78E817B092418A38266ECD41F2E54516F47278E_1559478418,2019-06-02T12:26:58.000Z,Traffic Hazard,30.272493,-97.756405,1120 W 6th St,ARCHIVED,
4D7A59E87E6CA367E15179C5C0D1403589E5D66B_1569688885,2019-09-28T16:41:25.000Z,COLLISN/ LVNG SCN,30.3008,-97.528356,TAYLOR LN & BLAKE MANOR RD,ARCHIVED,
731505E34829883E122EED58FCA8260CAF53AB98_1566748806,2019-08-25T16:00:06.000Z,Traffic Hazard,30.266965,-97.757094,W Cesar Chavez St & B R Reynolds Dr,ARCHIVED,
69E356FC5B897FF52301D1A4D870E2862A05C244_1561871864,2019-06-30T05:17:44.000Z,COLLISN/ LVNG SCN,30.284288,-97.63788,6704 Strathern Dr,ARCHIVED,
16DA813BD551FF6880E9C1BF6CEB03103EF69DB4_1560885529,2019-06-18T19:18:49.000Z,Crash Urgent,30.294387,-97.697403,2700-2712 Zach Scott St,ARCHIVED,
6077AD2B372D5A152DE8191D73E3E4480C620035_1565474395,2019-08-10T21:59:55.000Z,Crash Urgent,30.221679,-97.745722,1600-1635 Woodward St,ARCHIVED,
F3F5884A4F3C2A3F811042341B7F250A2863C640_1568268089,2019-09-12T06:01:29.000Z,Traffic Hazard,30.256929,-97.750933,614 S 1st St,ARCHIVED,
F594216AB73D45120DC603E926DA86C1AE918428_1559832283,2019-06-06T14:44:43.000Z,Crash Urgent,30.219201,-97.755821,710 E Ben White Blvd Svrd Wb,ARCHIVED,
081BE7C370BF9E7B4C6E696276C1B2D57623B26B_1562269351,2019-07-04T19:42:31.000Z,Crash Service,30.289015,-97.741424,2427-2507 Guadalupe St,ARCHIVED,
3D41B7FD29FC9B4AB18B63E1727B59B9EB5DF1E2_1563740919,2019-07-21T20:28:39.000Z,Traffic Hazard,30.275603,-97.734873,E 15th St & Red River St,ARCHIVED,
B66BC160031C526D7F9183F924FF8CD7D4F6EE70_1566224692,2019-08-19T14:24:52.000Z,COLLISION WITH INJURY,30.456161,-97.665638,Grand Avenue Pkwy & N Ih 35 Svrd Nb,ARCHIVED,
ECFECE8663D32713C352CAAB824C71F53F9974D2_1565692517,2019-08-13T10:35:17.000Z,COLLISION,30.318216,-97.994474,5200-5441 VAIL DIVIDE,ARCHIVED,
F044273FF64E6267491ECB277F551DFD17D93576_1561165688,2019-06-22T01:08:08.000Z,COLLISION,30.457632,-97.666692,16000 N Ih 35 Nb,ARCHIVED,
85CA1FFDE3C0A7F9418AA74D8309CAF5A31749E9_1569582370,2019-09-27T11:06:10.000Z,Traffic Hazard,30.492577,-97.802834,15200-15204 N 183a Hwy Sb,ARCHIVED,
B5F55A9D15C6752E5D9DFD7336FFB008B403DC19_1563915627,2019-07-23T21:00:27.000Z,COLLISION,30.401427,-97.855276,6808-7013 N FM 620 RD,ARCHIVED,
D1000DE2F9FFD4C0DB208515517681A7E26F07A2_1568646467,2019-09-16T15:07:47.000Z,VEHICLE FIRE,30.0048,-97.734311,13000-blk CAMINO REAL,ARCHIVED,
45B2AFB1F1CF4D14987CE1DFB6DFB52281D8D288_1568238204,2019-09-11T21:43:24.000Z,Crash Urgent,30.329882,-97.729482,GROVER AVE & W KOENIG LN,ARCHIVED,
A03F5951CDB65350425E26E8FDBD62BB0B23D4A7_1564194161,2019-07-27T02:22:41.000Z,zSTALLED VEHICLE,30.387357,-97.618359,4600-blk E Howard Ln,ARCHIVED,
0FA6BCA242CCB96697E8DE570882C6B38746591A_1565650709,2019-08-12T22:58:29.000Z,Crash Urgent,30.402241,-97.71763,Palm Way & Burnet Rd,ARCHIVED,
9AB4A67F799904EF4C6C5E0C4D0C942A3E008EC8_1569976068,2019-10-02T00:27:48.000Z,Traffic Hazard,30.35827,-97.716156,8300-8814 Research Blvd Sb,ARCHIVED,
08D67B9F9F6E2794FD86FD4B7E70E8360CCDBEAD_1566870185,2019-08-27T01:43:05.000Z,Traffic Hazard,30.222182,-97.761615,200-216 E BEN WHITE BLVD SVRD WB,ARCHIVED,
E6316CE57BDFB11AD5505C16D4769C846A54E34C_1566956407,2019-08-28T01:40:07.000Z,Traffic Hazard,30.170497,-97.611843,Pasquarella Dr & Coomes Dr,ARCHIVED,
011C945F30CE2CBAFC452F39840F025693339C42_1565466890,2019-08-10T19:54:50.000Z,Crash Service,30.356893,-97.732475,2525 W ANDERSON LN,ARCHIVED,
F233E57F7A6FCD4DDE48AB163BCB8F1D4E960300_1562474757,2019-07-07T04:45:57.000Z,zSTALLED VEHICLE,30.306259,-97.758195,N Mopac Expy Sb & W 35th To Mopac Sb Ramp,ARCHIVED,
02EF6A4D5E9B6440EE4513BAF40746CB8E872FE4_1569613582,2019-09-27T19:46:22.000Z,Traffic Hazard,30.298685,-97.70996,4304-4314 Airport Blvd,ARCHIVED,
05FA2DE99C48086B28D6E7A491A75F6F313AF79D_1562788655,2019-07-10T19:57:35.000Z,Crash Urgent,30.233264,-97.741341,2300 S Ih 35 Nb,ARCHIVED,
3895A2D047F5D2C14122CB86A71D3172139AD644_1567051013,2019-08-29T03:56:53.000Z,Crash Service,30.25061,-97.723067,40-49 Robert T Martinez Jr St,ARCHIVED,
F5E1D6091D337B419DF8AD02C6ADE48BEE8B1E7B_1560968291,2019-06-19T18:18:11.000Z,Crash Urgent,30.24245,-97.783976,3005 S Lamar Blvd,ARCHIVED,
EA0A27268C155F17DC639A67B1AB97CCB5165233_1565005761,2019-08-05T11:49:21.000Z,Crash Urgent,30.285547,-97.664791,Fm 969 Rd & Ed Bluestein Blvd Svrd Nb,ARCHIVED,
60F776C1A235A3C3E62543C3793C36D6CC511DB9_1561264620,2019-06-23T04:37:00.000Z,Crash Urgent,30.321464,-97.70643,6013-6095 N Ih 35 Svrd Nb,ARCHIVED,
E07ACF4315BE47D08D88A52B735AA29FF7236F9F_1565609882,2019-08-12T11:38:02.000Z,Crash Service,30.398389,-97.746485,10710 Research Blvd Svrd Sb,ARCHIVED,
1856381A2F61CA30FC1787A4B39F2178AE2ECC17_1564075377,2019-07-25T17:22:57.000Z,Crash Service,30.173951,-97.808028,907 W Slaughter Ln,ARCHIVED,
06FEB73BDE5AA9B2A2601EE29F9B818B59114B9C_1566154640,2019-08-18T18:57:20.000Z,Crash Service,30.352269,-97.686894,8800-9339 North Plz,ARCHIVED,
267F8AE4D60F1F431986432689DEE51E319E1924_1559670557,2019-06-04T17:49:17.000Z,Traffic Hazard,30.498294,-97.775476,15002-15040 AVERY RANCH BLVD,ARCHIVED,
4E3BD263528BADFAE62199B6AC5FBE7CB4E81DEC_1566690948,2019-08-24T23:55:48.000Z,Crash Service,30.265755,-97.752759,800-815 W Cesar Chavez St,ARCHIVED,
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1569592445,2019-09-27T13:54:05.000Z,zSTALLED VEHICLE,30.366853,-97.718435,8800 Research Blvd Sb,ARCHIVED,
937E42740E2AF2C49128A1E6DFA59A3EFC9149CE_1565463912,2019-08-10T19:05:12.000Z,COLLISION,30.145226,-97.730075,Thaxton Rd & E Slaughter Ln,ARCHIVED,
8438CF44407BA4A7DA125113618754B60222B550_1567535307,2019-09-03T18:28:27.000Z,LOOSE LIVESTOCK,30.050027,-97.693655,Old Lockhart Hwy & Elm Grove Rd,ARCHIVED,
8F723119A7842320B2BC984B04D2A76808E8EBD7_1563571526,2019-07-19T21:25:26.000Z,Crash Service,30.264526,-97.733994,E 5th St & Brushy St,ARCHIVED,
0A362CA04E5D1A1A33B972938C55AC2595D989F9_1567372584,2019-09-01T21:16:24.000Z,COLLISION WITH INJURY,30.405641,-97.583066,14527-15125 N Sh 130 Nb,ARCHIVED,
D656E613A98886BE20FA130AA430EF3565AE648B_1566966259,2019-08-28T04:24:19.000Z,Crash Service,30.190173,-97.770174,6607 S Ih 35 Svrd Nb,ARCHIVED,
1C236C76127575E539A03D4621AA35451321622C_1565587607,2019-08-12T05:26:47.000Z,Crash Urgent,30.166082,-97.836166,2408 Lynnbrook Dr,ARCHIVED,
C0F00C7E9572EB3F65756C0D2214D3E6192A8F83_1565989668,2019-08-16T21:07:48.000Z,Crash Urgent,30.372698,-97.726081,9042-9050 Research Blvd Svrd Sb,ARCHIVED,
DEFD225ED09903FC734751D6F9E1C07BE9D86A83_1565751710,2019-08-14T03:01:50.000Z,COLLISION,30.300648,-97.827742,400-448 S CAPITAL OF TEXAS HWY SB,ARCHIVED,
A575BCEFDC7A11DEC7302CE66652DB242E7931EA_1559859880,2019-06-06T22:24:40.000Z,Crash Urgent,30.375289,-97.72996,Research Blvd Svrd Nb & Waterford Centre Blvd,ARCHIVED,
ADD97DAEFA483805F4A52716BA886AC2D97841B3_1566648425,2019-08-24T12:07:05.000Z,LOOSE LIVESTOCK,30.123996,-97.740982,10511 THAXTON RD,ARCHIVED,
C77BE4D776F1EB0B0653D3D825D5CEDB6950C1E9_1567817327,2019-09-07T00:48:47.000Z,Traffic Hazard,30.32276,-97.592507,9100-10313 Lindell Ln,ARCHIVED,
7A491EDA4DE7BDFCE122427F96C1C0BCC481C303_1562357870,2019-07-05T20:17:50.000Z,Crash Urgent,30.250103,-97.69147,E 7th St & Airport Blvd,ARCHIVED,
BF5CE6BCA1837184B86A1FB332EDB735665CA1ED_1563486443,2019-07-18T21:47:23.000Z,Crash Service,30.281006,-97.746588,1703 WEST AVE,ARCHIVED,
83DF4360232F4B1CC609EDB0620E15005085786D_1560927698,2019-06-19T07:01:38.000Z,Crash Urgent,30.263762,-97.745856,200 W CESAR CHAVEZ ST,ARCHIVED,
A102C5CE73079C1316E4BE26EF13BE1E437898A4_1561343026,2019-06-24T02:23:46.000Z,Crash Urgent,30.309853,-97.710007,5100 N Ih 35 Nb,ARCHIVED,
29ED50413352C3CD35A0187E7E61A5A855551B75_1562089474,2019-07-02T17:44:34.000Z,TRFC HAZD/ DEBRIS,30.310165,-97.911343,11400-blk Fm 2244 Rd,ARCHIVED,
C1401C9A808E0D25CD8AFA853C36032FFACA83CB_1567026625,2019-08-28T21:10:25.000Z,Crash Urgent,30.340006,-97.591564,11426-11428 N SH 130 SVRD SB,ARCHIVED,
2E2F7B99FBABB51EC37D8F54B164F309B2A6FC36_1564426522,2019-07-29T18:55:22.000Z,Crash Urgent,30.234869,-97.723692,2316-2510 E Riverside Dr,ARCHIVED,
74651A0D02E97130ABB18882EBB61B9FE5884603_1569424147,2019-09-25T15:09:07.000Z,COLLISION,30.305238,-97.530958,18110-BLK BLAKE MANOR RD,ARCHIVED,
8C08BA12C91E4E9E4777324CAD1CDC32378ABC29_1561394471,2019-06-24T16:41:11.000Z,Traffic Hazard,30.42551,-97.715299,4005 W Parmer Ln,ARCHIVED,
3AC0B1284201DEEDA8488A82E2B9B8C11E5D51B4_1569875541,2019-09-30T20:32:21.000Z,Traffic Hazard,30.352521,-97.735379,2504 Spruceleaf Cir,ARCHIVED,
F818D3A787EF337609399B092B4C3E0E4BF7D9E6_1563195001,2019-07-15T12:50:01.000Z,Crash Urgent,30.2585,-97.725606,1710 E 2nd St,ARCHIVED,
3FD3280E5B62D32A0078C360EDCB3ACAA2DEA131_1561874632,2019-06-30T06:03:52.000Z,Crash Service,30.235381,-97.728943,1815 BURTON DR,ARCHIVED,
8710BCA93219049B5D36136FD05D626A930BD773_1560361961,2019-06-12T17:52:41.000Z,Crash Urgent,30.383877,-97.736504,9500 N Mopac Expy Svrd Sb,ARCHIVED,
C74915C0DD4057770BB5B5E0B2330CE8337BCD32_1561638167,2019-06-27T12:22:47.000Z,Traffic Hazard,30.248051,-97.849741,Southwest Pkwy & Foster Ranch Rd,ARCHIVED,
133595604EEA1D1266E39CCBB49B582682FD4DB3_1560433338,2019-06-13T13:42:18.000Z,Crash Urgent,30.253583,-97.680061,Bolm Rd & Ed Bluestein Blvd Svrd Sb,ARCHIVED,
8000134409F9739525D1B91D308AB8444766F41F_1566000142,2019-08-17T00:02:22.000Z,LOOSE LIVESTOCK,30.351269,-97.590066,8301-8521 E Parmer Ln,ARCHIVED,
5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1568790119,2019-09-18T07:01:59.000Z,zSTALLED VEHICLE,30.321914,-97.689035,E Us 290 Hwy Svrd Wb & Berkman Dr,ARCHIVED,
A7DDD391B75EBF78821C49F97DEC245D2F39D816_1562626891,2019-07-08T23:01:31.000Z,Crash Urgent,30.332638,-97.686211,7733 Cameron Rd,ARCHIVED,
0D467C11C1F788A43266782AAC388B66B0F22551_1560201815,2019-06-10T21:23:35.000Z,Traffic Hazard,30.283797,-97.741906,Guadalupe St & W 21st St,ARCHIVED,
789BA1DFC0C3EDD84FE9E1371A0A97B514A5EFE6_1569483775,2019-09-26T07:42:55.000Z,Traffic Hazard,30.32415,-97.698583,1101 Camino La Costa,ARCHIVED,
96FA3E6F71FD2261F7325C90CDA49AEDD8641132_1564521727,2019-07-30T21:22:07.000Z,COLLISN/ LVNG SCN,30.422109,-97.659212,2600 S HEATHERWILDE BLVD,ARCHIVED,
366ED27E3ED6AB3618F8E6CBFF6D423B53BC459D_1559853157,2019-06-06T20:32:37.000Z,TRFC HAZD/ DEBRIS,30.25402,-97.605017,Fm 969 Rd & N Sh 130 Svrd Sb,ARCHIVED,
568138FB951D9F68253812AF0F47CBACC3A79C42_1564100147,2019-07-26T00:15:47.000Z,Crash Service,30.181597,-97.776975,7500-7824 S Ih 35 Svrd Sb,ARCHIVED,
93EE12E112BAE593EDCF7AECCA59464C6AFCC832_1561075010,2019-06-20T23:56:50.000Z,Crash Service,30.305334,-97.746256,1201 W 38th St To Hospital,ARCHIVED,
FED029A9A41FEB8E4AD1871EF9B4E1761CD1DAB6_1567864714,2019-09-07T13:58:34.000Z,Traffic Hazard,30.189054,-97.780206,Cloudview Dr & S Congress Ave,ARCHIVED,
